date_time,title,link,author,comments_amount
"August 4, 2015",Contra Hallquist On Scientific Rationality,https://slatestarcodex.com/2015/08/04/contra-hallquist-on-scientific-rationality/,Scott Alexander,679
"August 5, 2015",OT25: Obon Thread,https://slatestarcodex.com/2015/08/05/ot25-obon-thread/,Scott Alexander,707
"August 9, 2015","Contrarians, Crackpots, and Consensus",https://slatestarcodex.com/2015/08/09/contrarians-crackpots-and-consensus/,Scott Alexander,424
"August 13, 2015",Figure/Ground Illusions,https://slatestarcodex.com/2015/08/13/figureground-illusions/,Scott Alexander,807
"August 16, 2015",Links 8/15: Linkety-Split,https://slatestarcodex.com/2015/08/16/links-815-linkety-split/,Scott Alexander,416
"August 17, 2015",The Goddess of Everything Else,https://slatestarcodex.com/2015/08/17/the-goddess-of-everything-else-2/,Scott Alexander,382
"August 24, 2015",Probabilities Without Models,https://slatestarcodex.com/2015/08/24/probabilities-without-models/,Scott Alexander,448
"August 31, 2015",Magic Markers,https://slatestarcodex.com/2015/08/31/magic-markers/,Scott Alexander,137
"September 3, 2015",Theses On Trump,https://slatestarcodex.com/2015/09/03/theses-on-trump/,Scott Alexander,781
"September 15, 2015",Links 9/15: Linker Tailor Soldier Spy,https://slatestarcodex.com/2015/09/15/links-915-linker-tailor-soldier-spy/,Scott Alexander,724
"September 2, 2015",OT27: A Comment Appears,https://slatestarcodex.com/2015/09/02/ot27-a-comment-appears/,Scott Alexander,933
"October 2, 2015",Swifties 3: The Race Is Not To The Swifty,https://slatestarcodex.com/2015/10/02/swifties-3-the-race-is-not-to-the-swifty/,Scott Alexander,116
"September 18, 2015",OT28: Where In The World Is Comment Sandiego?,https://slatestarcodex.com/2015/09/18/ot28-where-in-the-world-is-comment-sandiego/,Scott Alexander,1162
"October 12, 2015",Against Against Autism Cures,https://slatestarcodex.com/2015/10/12/against-against-autism-cures/,Scott Alexander,862
"October 5, 2015",OT29: Popen Thread,https://slatestarcodex.com/2015/10/05/ot29-popen-thread/,Scott Alexander,1614
"October 18, 2015",OT 30: Comment Knowledge,https://slatestarcodex.com/2015/10/18/ot-30-comment-knowledge/,Scott Alexander,1140
"October 29, 2015",Links 10/15: Bride of Linkenstein,https://slatestarcodex.com/2015/10/29/links-1015-bride-of-linkenstein/,Scott Alexander,639
"November 16, 2015",Hardball Questions For The Next Debate,https://slatestarcodex.com/2015/11/16/hardball-questions-for-the-next-debate/,Scott Alexander,574
"December 8, 2015",Links 12/15: Ma’oz Tz-URL,https://slatestarcodex.com/2015/12/08/links-1215-maoz-tz-url/,Scott Alexander,785
"December 30, 2015",Introducing Unsong,https://slatestarcodex.com/2015/12/30/introducing-unsong/,Scott Alexander,132
"January 2, 2016",2015 Predictions: Calibration Results,https://slatestarcodex.com/2016/01/02/2015-predictions-calibration-results/,Scott Alexander,173
"January 3, 2016",OT39: Appian Thread,https://slatestarcodex.com/2016/01/03/ot39-appian-thread/,Scott Alexander,1568
"December 27, 2015",Things That Are Not Superintelligences,https://slatestarcodex.com/2015/12/27/things-that-are-not-superintelligences/,Scott Alexander,482
"January 10, 2016",Slow But Steady,https://slatestarcodex.com/2016/01/10/slow-but-steady/,Scott Alexander,236
"December 24, 2015",How Bad Are Things?,https://slatestarcodex.com/2015/12/24/how-bad-are-things/,Scott Alexander,992
"January 10, 2016",Guns and States 2: Son of a Gun,https://slatestarcodex.com/2016/01/10/guns-and-states-2-son-of-a-gun/,Scott Alexander,507
"January 11, 2016",Schizophrenia: No Smoking Gun,https://slatestarcodex.com/2016/01/11/schizophrenia-no-smoking-gun/,Scott Alexander,264
"December 29, 2015",Links 12/15: Link-Manuel Miranda,https://slatestarcodex.com/2015/12/29/links-1215-link-manuel-miranda/,Scott Alexander,581
"January 13, 2016",Links 1/16: Link A Thief In The Night,https://slatestarcodex.com/2016/01/13/links-116-link-a-thief-in-the-night/,Scott Alexander,551
"January 15, 2016","Lies, Damned Lies, And The Media (Part 6 of ∞)",https://slatestarcodex.com/2016/01/15/lies-damned-lies-and-the-media-part-6-of-%e2%88%9e/,Scott Alexander,422
"January 20, 2016",Side Effects May Include Anything,https://slatestarcodex.com/2016/01/20/side-effects-may-include-anything/,Scott Alexander,286
"January 25, 2016",Predictions For 2016,https://slatestarcodex.com/2016/01/25/predictions-for-2016/,Scott Alexander,534
"January 6, 2016",Guns And States,https://slatestarcodex.com/2016/01/06/guns-and-states/,Scott Alexander,1489
"February 4, 2016",Book Review: Superforecasting,https://slatestarcodex.com/2016/02/04/book-review-superforecasting/,Scott Alexander,364
"February 7, 2016",List Of Passages I Highlighted In My Copy Of “Superforecasting”,https://slatestarcodex.com/2016/02/07/list-of-passages-i-highlighted-in-my-copy-of-superforecasting/,Scott Alexander,206
"January 27, 2016",Links 1/16: Shaolink,https://slatestarcodex.com/2016/01/27/links-116-shaolink/,Scott Alexander,968
"January 17, 2016",OT40: Martin Luthread King,https://slatestarcodex.com/2016/01/17/ot40-martin-luthread-king/,Scott Alexander,1307
"January 30, 2016",Staying Classy,https://slatestarcodex.com/2016/01/30/staying-classy/,Scott Alexander,981
"February 7, 2016",OT42: Thread Anniversary,https://slatestarcodex.com/2016/02/07/ot42-thread-anniversary/,Scott Alexander,678
"January 31, 2016",OT41: Having Your Mind Involuntarily Thread,https://slatestarcodex.com/2016/01/31/ot41-having-your-mind-thread/,Scott Alexander,1480
"February 12, 2016",Before You Get Too Excited About That GitHub Study…,https://slatestarcodex.com/2016/02/12/before-you-get-too-excited-about-that-github-study/,Scott Alexander,878
"February 14, 2016",OT43: Roses Are Thread…,https://slatestarcodex.com/2016/02/14/ot43-roses-are-thread/,Scott Alexander,1432
"March 19, 2016",Book Review: The Art Of The Deal,https://slatestarcodex.com/2016/03/19/book-review-the-art-of-the-deal/,Scott Alexander,988
"March 31, 2016",Book Review: My Brother Ron,https://slatestarcodex.com/2016/03/31/book-review-my-brother-ron/,Scott Alexander,427
"April 14, 2016",SSC Bay Area Meetups 2016,https://slatestarcodex.com/2016/04/14/ssc-bay-area-meetups-2016/,Scott Alexander,47
"May 4, 2016",Myers’ Race Car Versus The General Fitness Factor,https://slatestarcodex.com/2016/05/04/myers-race-car-versus-the-general-fitness-factor/,Scott Alexander,599
"April 27, 2016",Book Review: Albion’s Seed,https://slatestarcodex.com/2016/04/27/book-review-albions-seed/,Scott Alexander,1287
"May 19, 2016",Teachers: Much More Than You Wanted To Know,https://slatestarcodex.com/2016/05/19/teachers-much-more-than-you-wanted-to-know/,Scott Alexander,625
"June 7, 2016",Ketamine Research In A New Light,https://slatestarcodex.com/2016/06/07/ketamine-research-in-a-new-light/,Scott Alexander,94
"June 19, 2016",OT52: Once Open A Time,https://slatestarcodex.com/2016/06/19/ot52-once-open-a-time/,Scott Alexander,1080
"July 12, 2016",3/4,https://slatestarcodex.com/2016/07/12/34/,Scott Alexander,596
"July 31, 2016",OT55: Thready For Hillary,https://slatestarcodex.com/2016/07/31/ot55-thready-for-hillary/,Scott Alexander,2121
"October 20, 2016",AI Persuasion Followup Survey,https://slatestarcodex.com/2016/10/20/ai-persuasion-followup-survey/,Scott Alexander,126
"October 17, 2016",The Moral Of The Story,https://slatestarcodex.com/2016/10/17/the-moral-of-the-story/,Scott Alexander,141
"October 13, 2016",More Hardball Debate Questions,https://slatestarcodex.com/2016/10/13/more-hardball-debate-questions/,Scott Alexander,359
"October 11, 2016",Somewhat Against Psychiatric Conditions As Domestication Failure,https://slatestarcodex.com/2016/10/11/somewhat-against-psychiatric-conditions-as-domestication-failure/,Scott Alexander,314
"October 16, 2016",Open Thread 60.5,https://slatestarcodex.com/2016/10/16/open-thread-60-5/,Scott Alexander,764
"October 24, 2016",AI Persuasion Experiment Results,https://slatestarcodex.com/2016/10/24/ai-persuasion-experiment-results/,Scott Alexander,190
"October 26, 2016",Open Thread 61.25,https://slatestarcodex.com/2016/10/26/open-thread-61-25/,Scott Alexander,480
"October 12, 2016",Open Thread 60.25,https://slatestarcodex.com/2016/10/12/open-thread-60-25/,Scott Alexander,855
"October 19, 2016",Open Thread 60.75,https://slatestarcodex.com/2016/10/19/open-thread-60-75/,Scott Alexander,1244
"October 23, 2016",OT61: Turn-Based Threadegy,https://slatestarcodex.com/2016/10/23/ot61-turn-based-threadegy/,Scott Alexander,926
"November 3, 2016",SSC San Jose Meetup 11/4,https://slatestarcodex.com/2016/11/03/ssc-san-jose-meetup-114/,Scott Alexander,24
"October 30, 2016",How Does Recent AI Progress Affect The Bostromian Paradigm?,https://slatestarcodex.com/2016/10/30/how-does-recent-ai-progress-affect-the-bostromian-paradigm/,Scott Alexander,141
"October 30, 2016",Open Thread 61.5,https://slatestarcodex.com/2016/10/30/open-thread-61-5/,Scott Alexander,430
"November 2, 2016",Open Thread 61.75,https://slatestarcodex.com/2016/11/02/open-thread-61-75/,Scott Alexander,446
"November 1, 2016",Links 11/16: Site Unseen,https://slatestarcodex.com/2016/11/01/links-1116-site-unseen/,Scott Alexander,671
"November 5, 2016",The Pyramid And The Garden,https://slatestarcodex.com/2016/11/05/the-pyramid-and-the-garden/,Scott Alexander,162
"November 10, 2016",Book Review: House of God,https://slatestarcodex.com/2016/11/10/book-review-house-of-god/,Scott Alexander,153
"November 16, 2016",You Are Still Crying Wolf,https://slatestarcodex.com/2016/11/16/you-are-still-crying-wolf/,Scott Alexander,
"November 17, 2016",The Alzheimer Photo,https://slatestarcodex.com/2016/11/17/the-alzheimer-photo/,Scott Alexander,94
"November 6, 2016",OT62: Five Thready Eight,https://slatestarcodex.com/2016/11/06/ot62-five-thready-eight/,Scott Alexander,593
"November 7, 2016",Tuesday Shouldn’t Change The Narrative,https://slatestarcodex.com/2016/11/07/tuesday-shouldnt-change-the-narrative/,Scott Alexander,953
"November 9, 2016",Open Thread 62.25,https://slatestarcodex.com/2016/11/09/open-thread-62-25/,Scott Alexander,937
"November 13, 2016",Open Thread 62.5,https://slatestarcodex.com/2016/11/13/open-thread-62-5/,Scott Alexander,740
"November 27, 2016",SSC Journal Club: Expert Prediction Of Experiments,https://slatestarcodex.com/2016/11/27/ssc-journal-club-expert-prediction-of-experiments/,Scott Alexander,154
"December 4, 2016",Highlights From The Comment Thread On School Choice,https://slatestarcodex.com/2016/12/04/highlights-from-the-comment-thread-on-school-choice/,Scott Alexander,197
"November 16, 2016",Open Thread 62.75,https://slatestarcodex.com/2016/11/16/open-thread-62-75/,Scott Alexander,1586
"November 23, 2016",Open Thread 63.25,https://slatestarcodex.com/2016/11/23/open-thread-63-25/,Scott Alexander,761
"November 27, 2016",Open Thread 63.5,https://slatestarcodex.com/2016/11/27/open-thread-63-5/,Scott Alexander,817
"November 30, 2016",Open Thread 63.75,https://slatestarcodex.com/2016/11/30/open-thread-63-75/,Scott Alexander,496
"December 2, 2016",Contra Robinson On Schooling,https://slatestarcodex.com/2016/12/02/contra-robinson-on-schooling/,Scott Alexander,608
"December 5, 2016",Thin Air,https://slatestarcodex.com/2016/12/05/thin-air/,Scott Alexander,127
"December 4, 2016",OT64: Openn Thread,https://slatestarcodex.com/2016/12/04/ot64-openn-thread/,Scott Alexander,674
"December 14, 2016",SSC Journal Club: Mental Disorders As Networks,https://slatestarcodex.com/2016/12/14/ssc-journal-club-mental-disorders-as-networks/,Scott Alexander,119
"December 7, 2016",Open Thread 64.25,https://slatestarcodex.com/2016/12/07/open-thread-64-25/,Scott Alexander,378
"December 12, 2016",Might People On The Internet Sometimes Lie?,https://slatestarcodex.com/2016/12/12/might-people-on-the-internet-sometimes-lie/,Scott Alexander,317
"November 20, 2016",OT63: Open Pit Mining,https://slatestarcodex.com/2016/11/20/ot63-open-pit-mining/,Scott Alexander,1820
"December 11, 2016",Open Thread 64.5,https://slatestarcodex.com/2016/12/11/open-thread-64-5/,Scott Alexander,551
"December 14, 2016",Open Thread 64.75,https://slatestarcodex.com/2016/12/14/open-thread-64-75/,Scott Alexander,624
"December 25, 2016",Open Thread 65.5,https://slatestarcodex.com/2016/12/25/open-thread-65-5/,Scott Alexander,309
"December 31, 2016",Addendum To “Economists On Education”,https://slatestarcodex.com/2016/12/31/addendum-to-economists-on-education/,Scott Alexander,86
"December 21, 2016",Open Thread 65.25,https://slatestarcodex.com/2016/12/21/open-thread-65-25/,Scott Alexander,639
"December 29, 2016",Book Review: Mount Misery,https://slatestarcodex.com/2016/12/29/book-review-mount-misery/,Scott Alexander,211
"December 23, 2016",Links 12/16: The Site Before Christmas,https://slatestarcodex.com/2016/12/23/links-1216-the-site-before-christmas/,Scott Alexander,586
"December 17, 2016",OT65: The Early Thread Gets The Worm,https://slatestarcodex.com/2016/12/17/ot65-the-early-thread-gets-the-worm/,Scott Alexander,1310
"January 6, 2017",Predictions For 2017,https://slatestarcodex.com/2017/01/06/predictions-for-2017/,Scott Alexander,421
"January 4, 2017",Open Thread 66.25,https://slatestarcodex.com/2017/01/04/open-thread-66-25/,Scott Alexander,450
"January 8, 2017",Open Thread 66.5,https://slatestarcodex.com/2017/01/08/open-thread-66-5/,Scott Alexander,566
"January 1, 2017",OT66: Thread Lang Syne (+ Irvine Meetup),https://slatestarcodex.com/2017/01/01/ot66-thread-lang-syne/,Scott Alexander,959
"January 11, 2017",Open Thread 66.75,https://slatestarcodex.com/2017/01/11/open-thread-66-75/,Scott Alexander,773
"January 17, 2017",Another Followup To “Economists On Education”,https://slatestarcodex.com/2017/01/17/another-followup-to-economists-on-education/,Scott Alexander,203
"January 15, 2017",OT67: Comment Core,https://slatestarcodex.com/2017/01/15/ot67-comment-core/,Scott Alexander,876
"January 18, 2017",Watch New Health Picks,https://slatestarcodex.com/2017/01/18/watch-new-health-picks/,Scott Alexander,632
"January 22, 2017",SSC Survey 2017,https://slatestarcodex.com/2017/01/22/ssc-survey-2017/,Scott Alexander,480
"January 30, 2017",Link: Taubes Contra Guyenet on Sugar,https://slatestarcodex.com/2017/01/30/link-taubes-contra-guyenet-on-sugar/,Scott Alexander,21
"January 26, 2017",Open Thread 67.75,https://slatestarcodex.com/2017/01/26/open-thread-67-75/,Scott Alexander,806
"January 29, 2017",Dogs And Wolves: In Defense Of Some Past Posts,https://slatestarcodex.com/2017/01/29/dogs-and-wolves-in-defense-of-some-past-posts/,Scott Alexander,716
"February 6, 2017",Notes From The Asilomar Conference On Beneficial AI,https://slatestarcodex.com/2017/02/06/notes-from-the-asilomar-conference-on-beneficial-ai/,Scott Alexander,480
"January 30, 2017",Book Review: Eichmann In Jerusalem,https://slatestarcodex.com/2017/01/30/book-review-eichmann-in-jerusalem/,Scott Alexander,855
"February 8, 2017",Open Thread 68.75,https://slatestarcodex.com/2017/02/08/open-thread-68-75/,Scott Alexander,783
"February 14, 2017",Links 2/17: Site Your Sources,https://slatestarcodex.com/2017/02/14/links-217-site-your-sources/,Scott Alexander,439
"February 17, 2017",Highlights From The Comments On Cost Disease,https://slatestarcodex.com/2017/02/17/highlights-from-the-comments-on-cost-disease/,Scott Alexander,406
"February 22, 2017",Open Thread 69.75,https://slatestarcodex.com/2017/02/22/open-thread-69-75/,Scott Alexander,714
"February 27, 2017",SSC Journal Club: Analytical Thinking Style And Religion,https://slatestarcodex.com/2017/02/27/ssc-journal-club-analytical-thinking-style-and-religion/,Scott Alexander,211
"February 26, 2017",OT70: Cyclopen Architecture,https://slatestarcodex.com/2017/02/26/ot70-cyclopen-architecture/,Scott Alexander,756
"March 2, 2017",Open Thread 70.25,https://slatestarcodex.com/2017/03/02/open-thread-70-25/,Scott Alexander,555
"March 6, 2017",Book Review: Behavior – The Control Of Perception,https://slatestarcodex.com/2017/03/06/book-review-behavior-the-control-of-perception/,Scott Alexander,164
